14.50,45.18,36.37,0,9,2.00,0.63,0.28,0.47,1.07,0.66,1.29,0.63,0.63,1.67,0.63,-0.51,-0.84,-0.16,-0.16,-0.16,0.16,-0.16,-0.16,-2.58,-0.16,-0.16,-0.00,-0.00,-0.00,0.44,0.00,0.00,-0.00,-0.86,-0.00,-0.00,0.00,0.00,38.25,37.71,0,11,2.65,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,-1.63,-0.51,-0.51,-0.51,-0.51,0.51,-0.51,-0.51,-0.51,-0.51,-0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.50,56.82,32.79,0,11,0.94,0.30,0.30,0.30,0.30,1.96,0.51,1.13,0.30,1.26,0.30,-0.08,-0.02,-0.02,-0.02,-0.23,-2.75,-0.02,-0.02,-0.02,-0.71,0.02,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,16.00,53.12,57.15,0,11,2.50,-0.35,-0.50,-0.08,0.50,2.89,0.79,1.65,0.79,1.86,0.77,-3.19,0.34,1.96,-1.01,-1.01,-2.28,0.66,-0.01,-1.01,-1.12,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.50,43.10,44.84,0,11,0.99,-0.25,0.31,0.31,0.31,1.86,1.60,1.25,0.31,1.31,1.62,-0.48,-0.15,-0.93,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,2.50,32.98,39.26,0,11,3.54,-1.27,1.12,-0.60,1.12,1.25,1.12,1.12,0.68,1.12,1.12,-1.11,-0.35,-0.41,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.00,46.30,48.17,8,8,2.57,0.81,-0.22,-0.54,2.18,1.96,0.06,0.81,0.81,0.81,0.81,-0.00,0.00,-0.00,0.00,-0.00,-2.16,-1.86,-0.00,-0.00,-0.13,0.00,0.00,-0.00,-0.00,-0.00,0.79,0.00,0.29,-0.00,-0.13,0.00,0.00,4.50,42.21,40.02,8,10,3.55,1.12,-1.12,-1.12,1.12,1.12,0.97,1.12,1.12,1.12,1.12,0.00,0.00,0.00,0.00,0.00,-1.47,-1.54,0.00,0.00,-0.61,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00
11.50,41.80,43.05,0,11,1.36,0.43,0.43,-0.43,1.29,0.61,2.37,0.43,0.43,0.43,2.77,-0.16,-0.05,-0.05,-0.05,0.05,-0.05,-0.05,-0.05,-0.63,-0.50,-0.40,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.50,36.68,33.45,0,11,3.08,0.97,0.97,-0.97,0.97,0.97,0.98,0.97,0.97,0.97,1.47,-1.08,-0.34,-0.34,-0.34,0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.00,41.21,42.66,7,10,0.87,-1.27,-0.09,-0.28,1.81,1.73,0.41,1.15,0.28,2.46,3.29,-0.00,-0.00,0.00,-2.25,-0.00,-0.00,-0.00,-0.46,-0.75,-0.00,-0.59,0.00,0.00,0.00,0.01,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,5.00,35.80,33.40,7,11,4.65,-2.05,-1.47,-1.47,1.47,1.47,1.47,1.47,1.40,1.47,1.48,0.00,0.00,0.00,-2.28,0.00,0.00,0.00,-1.00,-0.44,0.00,-0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.50,40.50,30.04,6,4,4.37,-1.72,-1.81,-1.38,1.38,2.14,0.39,1.74,1.38,1.38,3.34,-0.00,0.00,0.00,-2.34,0.00,0.00,-1.42,-0.85,-0.33,-0.99,-0.00,-0.00,0.00,-0.16,-0.00,0.00,-0.81,-0.14,-0.92,0.91,0.56,0.41,9.50,38.27,27.16,7,6,5.38,-2.23,-1.77,-1.70,1.70,2.02,1.39,1.70,1.69,1.70,2.19,0.00,0.00,0.00,-1.72,0.00,0.00,-1.34,-0.82,-0.00,-1.35,0.00,0.00,0.00,-0.00,0.00,0.00,-0.24,-0.30,-0.64,0.92,0.00,0.43
13.50,57.59,58.35,0,11,1.71,0.54,0.54,0.54,0.54,0.54,0.54,0.54,2.35,0.54,2.33,-0.11,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-2.26,-1.95,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,1.50,50.03,40.56,0,11,3.02,0.95,0.37,0.95,0.95,0.95,0.95,0.95,1.48,0.95,0.95,-1.51,-0.17,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.00,26.13,34.26,0,6,4.30,-0.67,-1.48,-1.36,1.36,1.36,1.36,1.36,1.85,1.00,2.25,-0.57,0.18,-1.48,-0.80,-0.26,-0.90,-0.18,-0.18,-0.30,-0.54,0.25,-0.00,-0.00,-0.28,-0.66,0.32,0.00,0.00,-0.00,-0.02,0.00,0.54,1.00,27.48,30.67,0,8,5.14,-1.62,-1.62,-1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,-1.74,0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,0.55,0.00,0.00,-0.30,-0.26,0.00,0.00,0.00,0.00,-0.00,0.00,0.44
21.00,42.06,40.54,8,7,2.63,-0.83,-0.83,-2.10,0.83,0.53,1.20,2.87,1.33,2.55,1.33,-0.00,-1.89,0.00,0.00,-0.00,0.00,-0.27,-1.17,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,1.22,-1.50,-0.00,-0.10,-0.00,0.15,0.00,4.00,36.00,34.29,8,9,4.57,-1.44,-1.44,-1.94,1.44,1.44,1.44,1.44,1.44,1.44,1.44,0.00,-1.49,0.00,0.00,0.00,0.00,-0.39,-0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,-0.41,0.00,-0.00,0.00,0.00,0.00
13.50,48.03,42.90,0,11,0.76,0.24,0.24,0.24,0.24,0.24,0.24,2.96,2.10,2.64,0.24,-1.16,-0.37,-0.37,-0.37,-0.83,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,40.71,36.55,0,11,1.94,-0.61,0.61,-0.18,0.61,0.61,0.61,3.04,1.58,3.03,0.61,-1.68,-0.53,-0.53,-0.53,-0.94,-0.53,0.86,-0.53,-0.28,-0.53,-1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.50,42.50,48.84,0,8,1.77,0.56,0.39,0.56,0.56,0.76,1.36,1.20,2.33,0.56,0.56,-1.02,-0.32,-0.29,-0.35,-0.32,-0.32,-0.60,-0.32,-0.32,-0.32,-0.32,0.00,0.00,0.43,0.00,0.00,0.00,0.34,0.21,0.00,0.00,0.00,3.00,39.82,44.03,0,8,3.24,0.48,-0.21,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,-1.52,-0.48,-0.38,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,0.00,0.00,0.22,0.00,0.00,0.00,0.30,0.61,0.00,0.00,0.00
15.50,43.25,46.40,8,8,2.20,-0.69,-0.81,0.31,2.13,0.69,1.62,0.69,0.69,0.41,3.58,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.05,-0.00,-1.47,-0.59,0.00,-0.00,-0.00,-0.69,-0.00,-0.00,0.00,-0.00,-0.00,-0.22,0.00,0.17,10.50,45.71,54.54,9,8,4.79,-2.56,-2.39,0.74,1.51,1.51,1.94,1.27,1.51,0.52,2.36,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-1.74,-0.41,0.00,0.00,0.00,-1.44,0.00,0.00,0.00,0.00,0.00,-0.91,0.00,0.81
20.00,33.07,20.04,0,9,3.10,-0.98,-0.98,-0.22,1.19,0.98,0.98,2.87,2.35,0.98,0.98,-0.52,-1.58,-0.16,0.16,0.16,-0.16,-0.61,-0.35,-0.16,-1.37,-1.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.43,0.55,0.00,0.00,1.50,28.44,23.61,0,9,4.91,-1.78,-1.55,-1.55,1.55,1.55,1.55,2.28,1.55,1.55,1.55,-1.89,-0.60,-0.60,0.60,0.60,-0.60,-0.60,-0.60,-0.49,-0.60,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.37,0.00,0.00
18.50,51.66,50.99,0,0,1.76,-0.56,-0.56,-0.58,0.56,2.99,1.25,1.72,0.56,1.97,0.86,-0.48,-0.15,-1.98,0.01,0.15,-0.15,-0.15,-0.15,-0.16,0.15,-0.15,0.04,0.01,-0.01,-0.01,-0.93,0.01,0.79,1.74,0.01,0.01,0.01,0.00,36.19,40.70,0,0,4.35,-1.37,-1.37,-1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,-1.62,-0.51,-0.51,0.51,0.51,-0.51,-0.51,-0.51,-0.51,0.51,-0.51,0.62,0.20,-0.20,-0.20,-0.20,0.20,0.20,0.20,0.20,0.20,0.20
16.00,47.88,51.64,8,8,1.46,0.61,-0.07,-0.46,0.55,0.46,0.46,1.77,2.37,1.12,3.02,-0.00,-0.00,-0.00,0.00,-2.20,-0.00,0.06,0.00,-0.89,-0.00,-0.00,0.00,-0.37,0.00,0.00,-0.00,-0.00,0.19,-0.00,0.00,-0.00,1.00,2.50,43.56,41.27,9,10,4.09,1.29,-1.29,-1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,0.00,0.00,0.00,0.00,-2.10,0.00,0.00,0.00,-0.29,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
20.00,38.55,56.02,6,0,2.70,0.85,0.85,0.14,0.85,2.34,0.85,1.48,1.98,0.85,0.85,-0.00,0.13,0.00,-0.00,-0.00,-0.00,-1.24,-1.85,-1.13,-0.00,-1.56,0.14,0.09,-0.89,0.05,-1.01,0.05,0.05,0.05,0.05,0.05,0.05,4.00,43.60,56.24,7,0,3.46,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,0.00,-0.00,0.00,0.00,0.00,0.00,-0.19,-1.83,-0.62,0.00,-1.21,0.30,0.10,-0.13,0.10,-0.20,0.10,0.10,0.10,0.10,0.10,0.10
22.50,32.79,22.97,0,5,3.94,-2.35,-0.04,-0.51,1.51,1.40,1.25,1.25,1.63,1.25,2.96,-1.15,-0.36,-0.48,-0.12,-0.74,-0.36,-0.95,-0.10,-0.43,0.36,-0.36,-0.00,0.27,-0.38,-0.19,0.52,-0.00,-0.00,0.20,0.00,-0.00,-0.08,6.50,30.70,23.95,0,5,4.99,-2.80,-0.44,-1.40,1.58,1.58,1.58,1.58,1.58,1.32,2.79,-1.55,-0.49,-0.49,-0.26,-0.49,-0.49,-0.52,-0.34,-0.64,0.84,-0.49,0.00,0.56,-0.31,-0.13,0.18,0.00,0.00,0.25,0.00,0.00,-0.16
18.50,43.52,27.94,5,0,2.50,0.70,-1.68,0.79,1.19,2.59,1.06,0.79,0.43,0.79,1.55,0.00,0.00,0.00,-0.64,-0.51,0.41,0.00,-0.82,-2.03,-0.38,-0.00,-0.21,0.07,-0.01,0.12,-0.11,-0.07,-0.07,0.07,-0.36,0.07,-0.69,13.00,54.26,29.73,5,0,4.11,1.09,-2.25,0.87,1.30,1.47,1.30,-0.55,1.08,0.43,1.30,0.00,0.00,0.00,-0.87,-0.14,1.09,0.00,-0.16,-2.13,-1.38,0.00,-2.37,1.71,-0.75,0.75,-0.75,-0.75,0.11,1.43,-0.75,0.75,-0.75
20.00,43.64,44.06,0,9,2.55,0.81,-0.81,0.42,0.81,0.81,0.81,2.01,3.65,2.06,1.08,-0.49,0.15,-0.15,0.10,0.15,0.07,-1.94,-1.26,-0.67,-0.17,-0.94,0.00,-0.00,-0.00,-0.00,0.00,0.39,0.00,0.00,0.00,-0.22,0.00,30.00,59.00,48.79,0,9,5.26,0.66,-1.76,-0.61,-0.13,-0.29,1.11,2.43,3.45,2.39,2.14,-7.52,1.29,0.47,1.69,1.87,1.57,-0.96,-0.11,-1.45,-0.41,0.23,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,-1.19,0.00
13.00,47.25,42.88,0,11,1.16,-0.37,0.37,0.37,0.37,1.16,2.93,0.70,2.24,1.28,0.37,-0.88,-0.28,-0.28,-0.28,-0.28,-0.37,-0.28,-0.28,-0.28,-0.28,-0.28,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,13.50,38.63,44.00,0,11,4.27,-4.15,-0.10,-0.71,0.37,1.35,3.02,3.33,2.88,1.35,1.35,-1.30,-0.41,-0.70,-0.41,-0.41,-0.66,-0.91,-0.41,-0.41,-0.41,-0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.50,52.51,50.81,6,9,1.52,-0.48,1.21,-0.02,0.48,0.48,0.48,2.22,1.06,2.03,0.48,-0.00,-2.44,-0.00,-1.17,0.08,-0.00,-0.22,0.00,-0.00,-0.00,-0.23,0.00,0.00,-0.00,0.45,-0.00,0.00,0.00,0.00,0.00,0.00,0.51,5.50,44.80,47.93,6,9,3.49,-1.20,1.10,-1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,0.00,-2.18,0.00,-1.52,0.02,0.00,-0.07,0.00,0.00,0.00,-0.76,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.42
17.50,45.45,34.54,5,9,2.14,0.95,-1.65,-0.68,1.18,1.46,1.68,0.68,0.68,1.12,1.42,-0.00,0.00,0.01,-0.00,-1.41,-2.22,-0.44,-1.27,-0.28,0.00,0.00,-0.00,-0.00,-0.00,0.13,0.00,0.00,-0.00,0.25,0.00,0.00,-0.00,3.00,44.25,30.35,7,11,3.24,1.02,-1.02,-1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.00,0.00,-0.00,0.00,-0.46,-1.82,-0.22,-0.50,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.50,41.39,31.25,8,8,3.14,-1.10,-0.99,0.53,0.99,0.99,2.00,0.99,0.99,0.99,3.67,-0.00,-1.16,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.27,-1.62,-0.00,-0.00,-0.00,0.00,0.18,0.00,-0.57,-0.00,0.00,0.00,-0.00,6.00,38.80,31.28,8,10,4.20,-1.52,-1.33,0.63,1.33,1.33,1.33,1.33,1.33,1.33,2.56,0.00,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-1.87,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,0.00,0.00,0.00,0.00
23.50,44.53,42.27,7,8,3.34,-0.58,-1.06,-1.00,1.06,-0.05,1.23,2.41,3.35,1.72,2.35,-0.00,-0.36,-0.00,0.00,-0.00,0.00,-1.94,-1.48,0.00,-0.00,-1.23,-0.00,-0.00,-1.35,-0.00,-0.00,-0.40,-0.00,0.41,-0.00,0.00,-0.00,11.50,46.78,44.26,7,8,6.10,-1.52,-1.93,-1.93,1.26,-1.18,1.93,2.16,3.23,1.93,1.93,0.00,-0.56,0.00,0.00,0.00,0.00,-2.22,-1.19,0.00,0.00,-1.35,0.00,0.00,-1.44,0.00,0.00,-0.73,0.00,0.67,0.00,0.00,0.00
19.00,39.66,27.61,0,8,3.80,-1.20,-0.94,-1.28,1.43,1.50,1.20,1.20,1.20,2.65,1.20,-0.28,-0.09,-0.09,-1.40,-0.72,-0.45,-0.21,0.09,-1.01,-0.09,-0.09,-0.00,0.00,-0.01,-0.00,-0.00,0.18,-0.00,0.00,-0.00,-0.51,0.00,0.00,35.19,20.88,0,11,5.21,-1.65,-1.65,-1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,-1.38,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,0.43,-0.43,-0.43,-0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.50,34.06,33.28,0,10,3.10,0.98,0.03,-0.98,1.44,0.98,2.10,0.99,0.98,0.98,0.98,-1.12,-0.35,-0.35,-0.35,-0.35,-0.34,-0.35,0.35,-0.35,-0.61,-0.35,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.30,-0.00,-0.00,-0.00,0.00,7.00,43.02,40.73,0,10,4.21,1.33,-0.33,-2.47,1.62,1.33,2.11,1.33,0.79,1.33,1.33,-1.86,-0.61,-0.59,-0.59,-0.59,0.06,-0.59,1.12,-0.59,-0.59,-0.59,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00
14.00,38.73,47.12,7,10,0.94,0.11,0.30,0.30,1.70,2.43,1.38,2.58,0.30,0.30,1.66,-0.00,0.00,-0.00,0.00,0.07,-0.00,-1.30,-0.82,-0.32,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.26,-0.00,0.00,0.00,7.00,40.37,46.52,7,10,2.56,0.21,0.81,0.36,1.51,1.09,0.81,1.95,0.81,0.81,1.33,0.00,0.00,0.00,0.00,0.08,0.00,-1.23,-0.88,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.71,0.00,0.00,0.00
15.50,52.87,47.15,0,10,2.02,0.40,-0.64,0.64,0.64,0.97,1.66,0.73,0.64,0.64,3.31,-0.14,-0.04,-0.04,-0.04,-0.04,-0.75,-1.13,-0.04,-1.19,-1.06,0.04,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.61,0.00,53.56,38.41,0,11,3.39,1.07,-1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,-1.66,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.50,48.59,69.68,14,10,0.00,-0.00,-0.00,0.00,1.15,3.81,-0.00,2.71,-0.00,2.73,2.45,-0.00,-0.00,-0.00,-0.00,-0.00,-1.47,-0.00,-0.00,-0.00,-0.01,-1.92,0.00,0.25,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,18.00,50.39,69.17,14,10,0.00,0.00,0.00,0.00,1.33,3.80,0.00,3.00,0.00,2.79,2.51,0.00,0.00,0.00,0.00,0.00,-1.77,0.00,0.00,0.00,-0.12,-2.05,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.00,42.14,30.98,0,10,2.56,-0.28,-0.45,0.81,1.09,0.81,0.81,0.81,0.81,0.81,1.82,-0.64,-0.33,-0.20,-0.20,-0.15,-0.34,-0.20,0.20,-1.30,-0.79,-0.20,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.62,0.00,-0.00,-0.00,0.00,39.38,32.62,0,11,3.79,-1.20,-1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,-1.51,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,0.48,-0.48,-0.48,-0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.00,50.53,48.10,0,0,-0.71,-0.23,0.53,-0.88,2.01,3.84,0.41,1.75,3.29,4.09,0.41,-1.35,-1.07,0.57,-0.66,0.48,-2.24,0.44,0.69,-0.22,-0.95,-0.43,-4.55,-1.10,-0.15,0.88,1.44,0.51,1.33,-0.54,-0.36,2.66,0.81,16.00,55.62,51.69,0,0,-3.31,-0.43,1.05,-1.05,2.00,4.40,1.05,2.20,3.59,4.01,1.05,-2.47,-0.99,0.78,-0.78,0.78,-1.75,0.78,0.94,-0.17,-0.78,-0.78,-4.02,-1.27,-0.56,1.27,1.27,1.27,1.27,-1.19,-0.54,1.97,1.03
11.50,46.51,35.47,0,10,2.11,0.67,0.67,0.67,0.84,0.67,0.67,1.26,1.25,0.67,0.61,-1.05,-0.12,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.16,-0.00,-0.00,0.00,0.00,0.00,44.41,39.48,0,11,2.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,-1.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
